name,category,address,phone,icon_url
Sampi Pide,Pide,TURAN GÜNEŞ BULVARI 708.CADDE NO: 18/14 Yıldızevleri Çankaya ANKARA,,http://ws.ticket.com.tr/iphone/images/icons/ST307.png
Sampi Pide Balgat,Pide,Ehlibeyit Mah. Ceyhun Atıf Kansu Cad. No Çankaya Çankaya ANKARA,03127704665,http://ws.ticket.com.tr/iphone/images/icons/ST307.png
Sasi Gıda,Sandwich/Tost/Burger,Fakülteler Mah. Cemal Gürsel Cad. Cebeci Çankaya ANKARA,03123191888,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Savor,Kebap/Türk Mutfağı,Üniversiteler Mah. 1598 Cad. No:12/29 Bilkent Bilkent Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
SAYREM,Sandwich/Tost/Burger,Kent Park AVM   Kent Park AVM Mustafa Kemal Mah. Eskişehir Yolu 70. Km Ankamall No:164/2-74 Söğütözü Çankaya ANKARA,03122199038,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Sayrem,Kebap/Türk Mutfağı,Yukarı Bahçelievler Mah. Aşkabat Cad. No:35/A Yukarı Bahçelievler Çankaya ANKARA,03122230306,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Selami Usta,Kebap/Türk Mutfağı,Hilal Mah. Hollanda Cad. 13/A Hilal Çankaya ANKARA,03124401333,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Sem Cafe,Dünya Mutfağı,Meşrutiyet Mah. Meşrutiyet Cad. Konur Sok. No:15/A Kızılay Çankaya ANKARA,03124256843,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Semra Chef,Dünya Mutfağı,Konutkent Mah. 3028. Sokak No:8/436 Çankaya Çankaya ANKARA,03123021192,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Serince Cafe,Kebap/Türk Mutfağı,AŞTİ Otogar Gelen Yolcu Kat:ı Mustafa Kemal Mah. No:DZ8 Mustafa Kemal Çankaya ANKARA,03122241622,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Serkan'ın Mutfağı,Kebap/Türk Mutfağı,Mustafa Kemal Mah. 2131 Cad. No:11/A Ortadoğu Çankaya ANKARA,03122197972,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Sevgi Sofrası,Pasta/Tatlı,Bahçelievler Mah. 65. Sok. No:9/A Bahçelievler Çankaya ANKARA,03122134090,http://ws.ticket.com.tr/iphone/images/icons/ST305.png
Sıcak Fırın Urfalı Kebapçı,Kebap/Türk Mutfağı,Alacaatlı Mah. Türkkonut Bul. No:2/1 Çayyolu Çankaya ANKARA,03122392506,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Sır Sandwich,Sandwich/Tost/Burger,Kızılay Mah. Necatibey Cad. Elgün Sok. No:2/A Sıhhıye Kızılay Çankaya ANKARA,03122320602,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Simit Dünyası,Sandwich/Tost/Burger,Ceyhun Atıf Kansu Cad. No:29/B Balgat Oğuzlar Çankaya ANKARA,03122843777,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Simit Dünyası,Pasta/Tatlı,Kızılay Mah. Atatürk Bul. No:Z14 Çankaya Çankaya ANKARA,03124198848,http://ws.ticket.com.tr/iphone/images/icons/ST305.png
Simit Dünyası,Sandwich/Tost/Burger,Kızılay Mah. Necatibey Cad. No:15/B Kızılay Kızılay Çankaya ANKARA,03124198848,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Simit Sarayı Kızılay,Kebap/Türk Mutfağı,Meşrutiyet Mah. Karanfil Sok. No:10/A Meşrutiyet Çankaya ANKARA,01111111111,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Simit Ustası Kesimal,Sandwich/Tost/Burger,Cebeci Mah. Cemal Gürsel Cad. No:121 - B Çankaya Çankaya ANKARA,03120854206,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Simit Ustası Kesimal,Sandwich/Tost/Burger,Meşrutiyet Mah.Ziya Gökalp Cad.No:8 Kızılay Çankaya ANKARA,03122895306,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Simitçi Cafe Bistro,Sandwich/Tost/Burger,Hilal Mah. Rabindranath Tagore Cad. Fund a Apt. No:64/A Hilal Çankaya ANKARA,03124430103,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Simitçi Dünyası,Sandwich/Tost/Burger,Meşrutiyet Cad. No:6/C Kızılay Çankaya ANKARA,03124254994,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Simitçi Dünyası,Sandwich/Tost/Burger,Armada AVM Dumlupınar Bul. B Blok No:6 Söğütözü Çankaya ANKARA,03122191945,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Simitçi Dünyası,Dünya Mutfağı,İşci Blokları Mah. Mevlana Bulvarı No:17 Çankaya Çankaya ANKARA,03124670105,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Simitçi Dünyası,Sandwich/Tost/Burger,Kızılırmak Mah. Dumlupınar Bul. No:9/5 Kızılırmak Çankaya ANKARA,03129902755,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Simitçi Dünyası,Börek,İşçi Bloklari Mah. Mevlana Blv. No:172 Çankaya Çankaya ANKARA,03128780347,http://ws.ticket.com.tr/iphone/images/icons/ST313.png
Simitçi Dünyası Tobb,Sandwich/Tost/Burger,Söğütözü Mah. Söğütözü Cad. No:43 Çankaya Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Sini Ev Böreği Ve Baklava,Börek,Küçükesat Mah. Esat Cad. No:113/C Küçükesat Çankaya ANKARA,03124467464,http://ws.ticket.com.tr/iphone/images/icons/ST313.png
Sofa Burger,Sandwich/Tost/Burger,Mutluköy Mah.1948 Sok.No:13 Çankaya Çankaya ANKARA,03122350605,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Sofa Cafe Restaurant,Ev Yemekleri,Bilkent Üniversitesi Merkez Kampüs   Bilkent ÜniverSitesi Merkez Kampüs Yurt Kafeteryası 69-70 Bilkent Çankaya ANKARA,03122904014,http://ws.ticket.com.tr/iphone/images/icons/ST303.png
Sonno Hotel,Kebap/Türk Mutfağı,Kavaklıdere Mah. Tunus Cad. No:52 Barbaros Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Sos Time Döner,Köfte,Maltepe Mah. Gazi Mustafa Kemal Paşa Cad Çankaya Çankaya ANKARA,03122299906,http://ws.ticket.com.tr/iphone/images/icons/ST324.png
Soulmate Coffee,Pasta/Tatlı,Maidan AVM Mustafa Kemal Mah. 2118Cad. D Blok No:4D/5 Bilkent Çankaya ANKARA,03125030949,http://ws.ticket.com.tr/iphone/images/icons/ST305.png
Söğütözü Köftecisi,Kebap/Türk Mutfağı,Kızılırmak Mah. 1143 Cad. No:15/D Söğütözü Söğütözü Çankaya ANKARA,03122841999,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Sözeri Market,Market Ürünleri,Beytepe Mah. Ertuğrul Gazi Blv. No:22/A Çankaya Çankaya ANKARA,03122270602,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Sözeri Market,Market Ürünleri,Bilkent Mah. 1598 Cad. No:22 Çankaya Çankaya ANKARA,03122270602,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Sözeri Pide Ve Kebap,Kebap/Türk Mutfağı,Üniversiteler Mah. 1607. Cad. No:3/A Bilkent Çankaya ANKARA,03122664487,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Spatula Jr Fast Food,Sandwich/Tost/Burger,Ehlibeyt Mah. Ceyhun Atuf Kansu Cad. No: Balgat Çankaya ANKARA,03124781790,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Sr Döner,Kebap/Türk Mutfağı,Meşrutiyet Mah. Meşrutiyet Cad. No:36/AKızılay Kızılay Çankaya ANKARA,03124182500,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Sr Döner,Kebap/Türk Mutfağı,Kızılay Mah. Kumrular Cad. No:6/D Kızılay Kızılay Çankaya ANKARA,03123674444,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Sr Döner,Sandwich/Tost/Burger,Cumhuriyet Mah. İnkılap Sok. No:1/A Kızılay Cumhuriyet Çankaya ANKARA,03124333838,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Sr Döner,Sandwich/Tost/Burger,Kocatepe Mah. Selnaik Cad. No 25/B Kızılay Çankaya ANKARA,03125731978,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Sr Döner,Kebap/Türk Mutfağı,Cebeci Mah. Cemal Gürsel Cad. No:117/B Cebeci Çankaya ANKARA,03123624444,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Sr Döner,Kebap/Türk Mutfağı,Meşrutiyet Mah.Yüksel Cad.No:7/A Çankaya Çankaya ANKARA,03128310692,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
SR Döner,Sandwich/Tost/Burger,Cumhuriyet Mah.Sakarya Cad.No:13/A Çankaya Çankaya ANKARA,03127609580,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Su Cafe,Sandwich/Tost/Burger,Meşrutiyet Mah. Konur Sok. No:6/A Kızılay Çankaya ANKARA,03124183826,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Subway,Sandwich/Tost/Burger,Cepa AVM Mustafa Kemal Mah. 2123 Sok. Eskişehir Yolu 7. Km No:2/365 Mustafa Kemal Çankaya ANKARA,03122195506,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Subway,Sandwich/Tost/Burger,Yukarı Bahçelievler Mah. Aşkabat Cad. No:35/A Yukarı Bahçelievler Çankaya ANKARA,03122120601,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Subway,Sandwich/Tost/Burger,Üniversiteler Mah. 1597 Cad. No:3/36 Çankaya Çankaya ANKARA,03122666687,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Sultan Sofrası,Pide,Birlik Mah. 428. Cad. No: 7/A Birlik mah. Çankaya ANKARA,03124958622,http://ws.ticket.com.tr/iphone/images/icons/ST307.png
Sultanahmet Köftecisi,Köfte,Mutluköy Sitesi   Mutluköy Sitesi Mustafa Kemal Mah. Dumlupınar Bul. TOBB Sosyal Sitesi No:252 Söğütözü Çankaya ANKARA,03122661400,http://ws.ticket.com.tr/iphone/images/icons/ST324.png
Sun Brothers Pizza Balgat Şube,Kebap/Türk Mutfağı,Oğuzlar Mah. Ceyhun Atuf Kansu Can. No:7 Balgat Çankaya ANKARA,03122850585,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Sun Pide Kebap,Pide,Aşağı Öveçler Mah. Lizbon Cad. No:45/A Öveçler Çankaya ANKARA,03124726171,http://ws.ticket.com.tr/iphone/images/icons/ST307.png
Süper Kumpir,Kumpir,Kent Park AVM   Kent Park AVM Mustafa Kemal Mah. Söğütözü Çankaya ANKARA,03122199316,http://ws.ticket.com.tr/iphone/images/icons/ST320.png
Şah Antep,Kebap/Türk Mutfağı,Kentpark AVM Mustafa Kemal Mah. Dumlupınar Bul. Kat:2 No:164 Mustafa Kemal Çankaya ANKARA,03122199604,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Şahin Aspava,Kebap/Türk Mutfağı,Kızılay Mah. İzmir Cad. No:43/A Kızılay Çankaya ANKARA,03124172446,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Şan İskender,Kebap/Türk Mutfağı,Kentpark AVM   Kentpark AVM Mustafa Kemal Mah. Eskişehir Yolu 7. Km No:1 Çankaya Çankaya ANKARA,03122199454,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Şehrin Mutfağı,Kebap/Türk Mutfağı,Kocatepe Mah. Selanik Cad. No:55/B Kocatepe Çankaya ANKARA,03124240023,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Şeker Anadolu Mutfağı,Ev Yemekleri,Meşrutiyet Mah. Karanfil Sok. No:59/A Çankaya Çankaya ANKARA,03124193751,http://ws.ticket.com.tr/iphone/images/icons/ST303.png
Şekerciler,Market Ürünleri,Beytepe Mah.Kanuni Sultan Süleyman Bulv.No:9 Çankaya Çankaya ANKARA,03123974065,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Şekerciler Gıda,Market Ürünleri,Alacaatlı Cad. No:42-E Çayyolu Çankaya ANKARA,03123974065,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Şekerciler Gıda,Market Ürünleri,Angora Cad. No:176 Çayyolu Çankaya ANKARA,03123974065,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Şekerciler Gıda,Market Ürünleri,Bülbülderesi Cad. No:116 Çankaya Çankaya ANKARA,03123974065,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Şençam Köftecisi,Köfte,Üniversiteler Mah. 1597. Cad. No:3/75 Bilkent Çankaya ANKARA,03122560101,http://ws.ticket.com.tr/iphone/images/icons/ST324.png
Şimşek Aspava,Kebap/Türk Mutfağı,Kızılay Mah. Mithatpaşa Cad. No:58/B Kızılay Çankaya ANKARA,03124196700,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Şimşek Aspava,Kebap/Türk Mutfağı,Kızılay Mah. İzmir Cad. No:34/8 Kızılay Çankaya ANKARA,03124182888,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Şimşek Aspava,Kebap/Türk Mutfağı,Bahçelievler Mah. Azerbaycan Cad. No:19/A Bahçelievler Çankaya ANKARA,03122129002,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Şiş House,Kebap/Türk Mutfağı,Arcadium AVM Koru Mah. 2432. Cad. Bina 192 Kat:2 No:209 Çayyolu Çankaya ANKARA,03122409393,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Şiş House,Kebap/Türk Mutfağı,Cepa AVM Mustafa Kemal Mah. 2123 Sok. Eskişehir Yolu 7. Km No:2/3-26 Mustafa Kemal Çankaya ANKARA,03122440585,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Şiş House,Kebap/Türk Mutfağı,Üniversiteler Mah.1597 Cad.No:3 Bilkent Çankaya Çankaya ANKARA,03122196860,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Şölen Pide Kebap,Kebap/Türk Mutfağı,Hilal Mah. 4. Cad. 67. Sok. No:37 Çankaya Çankaya ANKARA,03124417678,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Şömine Kebap,Kebap/Türk Mutfağı,Cevizlidere Mah. Cevizlidere Cad. No:82/1 Balgat Çankaya ANKARA,03124724503,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Tadım Pizza,Pizza,Ümit Mah. 2864. Cad. No:36/E Çayyolu Çankaya ANKARA,03122352505,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Tadım Pizza,Pizza,Aziziye Mah. Kuzgun Cad. No:93/A Çankaya Çankaya ANKARA,03124407676,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Tadım Pizza,Pizza,Next Level AVM Kızılırmak Mah. Dumlupına Söğütözü Çankaya ANKARA,03124407676,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Tadında,Kebap/Türk Mutfağı,Taurus AVM 100 Yıl Mah. Mevlana Bul. No:190/B İşçi Blokları Çankaya ANKARA,03124362147,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Taka Karaedeniz Mutfagi,Ev Yemekleri,Yaşam Cad. Söğütözü Mah. Akplaza Altı No Çankaya Çankaya ANKARA,03122378802,http://ws.ticket.com.tr/iphone/images/icons/ST303.png
Tantuni Ye,Sandwich/Tost/Burger,Balgat Mah.Ceyhun Natuf Kansu Cad.No:24/ B Çankaya Çankaya ANKARA,03125272020,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Tarhana Kazanım,Kebap/Türk Mutfağı,Meşrutiyet Mah. Selanik Cad. No:44/A Meşrutiyet Çankaya ANKARA,03124190607,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Tarihi Çiçek Lokantası,Kebap/Türk Mutfağı,Kızılay Mah. Necatibey Cad. No:15/A Ortadoğu Çankaya ANKARA,03122294400,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Tarihi İnegöl Köftecisi Nevzat,Köfte,Emek Mah. Bişkek Cad. No:21/A Emek Çankaya ANKARA,03122222773,http://ws.ticket.com.tr/iphone/images/icons/ST324.png
Tarihi Mutfak Lokantası,Ev Yemekleri,Fidanlık Mah. Sakarya Cad. Kızılay Çankaya ANKARA,03124187803,http://ws.ticket.com.tr/iphone/images/icons/ST303.png
Tarihi Taşfırın,Pide,Panora AVM Oran Mah. Turan Güneş Bul. No:182/230 Or-An Çankaya ANKARA,03124920610,http://ws.ticket.com.tr/iphone/images/icons/ST307.png
Taş Fırın Pide Döner,Pide,Mebusevleri Mah. Degol Cad. No:27/B Mebusevleri Çankaya ANKARA,03122154015,http://ws.ticket.com.tr/iphone/images/icons/ST307.png
Tat-An Pide Kebap Döner,Kebap/Türk Mutfağı,Ümit Mah. 2661/1 Sok. No:4/F Ümitköy Çankaya ANKARA,03122360678,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Tatlak Fast Food,Sandwich/Tost/Burger,Barbaros Mah. Buğday Sok. No:6/2 Kavaklıdere Çankaya ANKARA,03124260809,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Tatlıcızadem,Pasta/Tatlı,Tepe Prime Avm Mustafa Kemal Mah.Dumlupı Çankaya Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST305.png
Tavuk Dünyası,Makarna/Salata,Arcadium Avm Çayyolu Koru Mah.2432 Cad.N Çankaya Çankaya ANKARA,03126441622,http://ws.ticket.com.tr/iphone/images/icons/ST317.png
Tavuk Dünyası,Makarna/Salata,Bahçelievler Mah. Askaabat Cad. No:58/C Bahçelievler Çankaya ANKARA,03128090076,http://ws.ticket.com.tr/iphone/images/icons/ST317.png
Tavuk Dünyası,Makarna/Salata,Koru Mah.Ankarılalar Cad.Gordıon Avm No: Çankaya Çankaya ANKARA,03128090076,http://ws.ticket.com.tr/iphone/images/icons/ST317.png
Tavuk Dünyası,Makarna/Salata,Meşrutiyet mah.Karanfil Sok. No:25 Çankaya Çankaya ANKARA,03128090076,http://ws.ticket.com.tr/iphone/images/icons/ST317.png
Tavuk Dünyası,Dünya Mutfağı,Mustafa Kemal Mah. 2123 Cad. No:2/303 Mustafa Kemal Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Taylan Döner Pide Kebap,Kebap/Türk Mutfağı,Oğuzlar Mah. Barış Manço Cad. No:4/D Balgat Çankaya ANKARA,03122848780,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Taze Türk Mutfağı,Ev Yemekleri,Çankaya Mah.Cinnah Cad.No:21/B Çankaya Çankaya ANKARA,03124539716,http://ws.ticket.com.tr/iphone/images/icons/ST303.png
Tchibo,Kahve,Arcadium AVM Koru Mah. 8. Cad. No:192/ Z-08 Çayyolu Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST400.png
Tchibo,Kahve,Eskişehir Yolu 7. Km Mustafa Kemal Mah. 17.Sk. No:3 D:1-25 Çankaya Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST400.png
Tchibo,Kahve,Kentpark AVM Mustafa Kemal Mah.Dumlupınar Blv. No:164/1 Çankaya Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST400.png
Tchibo,Kahve,Panora AVM Türkiye Ticaret Merkezi 13. B Çankaya Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST400.png
Tchibo,Kahve,Taurus AVM Konya Yolu Mevlana Bulvarı No Balgat Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST400.png
Tchibo,Kahve,Zirvekent 365 AVM Birlik Mah. 428. Cadd Çankaya Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST400.png
Teksos Döner,Sandwich/Tost/Burger,Yukarı Bahçelievler Mah.Azerbaycan Cad.N Çankaya Çankaya ANKARA,03122230675,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Tencere Ev Yemekleri,Ev Yemekleri,100. Yıl Mah. Reşit Galip Han Sok. No:8 Gaziosmanpaşa Çankaya ANKARA,03124375066,http://ws.ticket.com.tr/iphone/images/icons/ST303.png
Tepe Newcastle,Dünya Mutfağı,Tepe Prime AVM Mustafa Kemal Mah. Dumlupınar Bul. C Blok Mustafa Kemal Çankaya ANKARA,03122863351,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Tetran Caffeine Shop,Sandwich/Tost/Burger,İşçi Blokları Mah. 1526 Cad. No:50/1 100.Yıl İşçi Blokları Çankaya ANKARA,03122861718,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
That'S Burger,Sandwich/Tost/Burger,Hilal Mah. Tagore Cad. No:58/A Yıldız Yıldız Çankaya ANKARA,03124394149,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
The Cups Coffee House,Sandwich/Tost/Burger,Remiz Oğuz Arık Mah. Bülten Sok. No:15/A Çankaya Çankaya ANKARA,03121111111,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
The Gang Smoked Bbq,Sandwich/Tost/Burger,Bilkent Center Avm Üniversiteler Mah.159 Çankaya Çankaya ANKARA,03122635254,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
The İrish Pub,Dünya Mutfağı,Remzi Oğuz Arık Mah. Tunus Cad. No:54/A Çankaya Çankaya ANKARA,03124672007,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
The İtalian Cut,Pizza,Çukurambar Mah. Hasan Celal Güzel Cad. F Çankaya Çankaya ANKARA,03123586013,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
The Kumpir House,Kumpir,Çayyolu Mah. 2714 Cad. No:7/33 Çankaya Çankaya ANKARA,03122757235,http://ws.ticket.com.tr/iphone/images/icons/ST320.png
The Toast,Sandwich/Tost/Burger,Remzi Oğuz Arık Mah. Güvenlik Cad. Defne Çankaya Çankaya ANKARA,03128438678,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Timboo,Sandwich/Tost/Burger,Armada AVM Mustafa Kemal Mah. Eskişehir Yolu C Blok No:34 Söğütözü Çankaya ANKARA,03122190110,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Timboo Cafe,Dünya Mutfağı,Çankaya Mah. Çankaya Cad. No:1/29-30 Çankaya Çankaya ANKARA,03124240888,http://ws.ticket.com.tr/iphone/images/icons/ST308.png
Timboo Cafe,Kahve,Kuzu Effect AVM Orhan Mah. Zülfü TiğrelCad. 1 Kat: N:133 Çankaya Çankaya ANKARA,03124240888,http://ws.ticket.com.tr/iphone/images/icons/ST400.png
Timboo Cafe,Sandwich/Tost/Burger,Arcadium AVM Koru Mah. 2432. Cad. No:192 Çayyolu Çankaya ANKARA,03122412211,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Timboo Cafe,Sandwich/Tost/Burger,Kentpark AVM Mustafa Kemal Mah. Eskişehir Yolu 7 Km Mustafa Kemal Çankaya ANKARA,03124240888,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Timboo Cafe,Sandwich/Tost/Burger,Panora Avm Çankaya Çankaya ANKARA,03124906222,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Tint Cafe,Sandwich/Tost/Burger,Karakusunlar Mah. Muhsin Yazıcıoğlu Cad. No:49 Çukuranbar Çankaya ANKARA,03122853737,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Tk Tevfik Kış Pide,Kebap/Türk Mutfağı,Kızılay Mah. Menekşe Sokak No:3/B Kızıla Kızılay Çankaya ANKARA,03124250841,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Tobb Akıllı Binalar,Pizza,Mustafa Kemal Mah. Dumlupınar Blv. No:25 Söğütözü Çankaya ANKARA,03122188300,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Tombiş,Sandwich/Tost/Burger,Panora AVM Oran Mah. T. Güneş Bul. No:182/223 Or-An Çankaya ANKARA,03124916365,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Tombiş Cafe,Pide,Meşrutiyet Mah. Yüksel Cad. No:9/B Kızılay Çankaya ANKARA,03124181922,http://ws.ticket.com.tr/iphone/images/icons/ST307.png
Tombiş Sezenler Cafe,Kebap/Türk Mutfağı,Anafartalar Mah. Atatürk Bul. No:46/B Sıhhıye Çankaya ANKARA,03122318455,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Torku Ziyafet Döner,Kebap/Türk Mutfağı,Mutlukent Mah. Doğan Taşdelen Bulv. No:7 Çankaya Çankaya ANKARA,03122363399,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Tost Makinem,Sandwich/Tost/Burger,Meşrutiyet Mah. Konur Sok. No:57/A Kızılay Çankaya ANKARA,03124253040,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Tuna Gıda Pazarı,Market Ürünleri,Cumhuriyet Mah. Sakarya Cad. No:7/A Kızılay Sıhhıye Çankaya ANKARA,03124352352,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Tuna Pide,Pide,Fidanlık Mah. Tuna Cad. No:34/A-B Fidanlık Çankaya ANKARA,03124311015,http://ws.ticket.com.tr/iphone/images/icons/ST307.png
Tunalı Vitamin,Sandwich/Tost/Burger,Kavaklıdere Mah. Tunalı Hilmi Cad. No:84 Remzioğuz Çankaya ANKARA,03124682218,http://ws.ticket.com.tr/iphone/images/icons/ST302.png
Turtles Pizza,Pizza,Esatoğlu Mah. Bardacık Sok. No:68/C Esatoğlu Çankaya ANKARA,03124255091,http://ws.ticket.com.tr/iphone/images/icons/ST312.png
Umut Aspava,Pide,Büyük Esat Mah. Uğur Mumcu Cad. No:56/B Çankaya Çankaya ANKARA,03124480800,http://ws.ticket.com.tr/iphone/images/icons/ST307.png
Umut Pide,Kebap/Türk Mutfağı,Kavaklıdere Mah. Esat Cad. No:61/13 Kavaklıdere Çankaya ANKARA,03124197565,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Urfa Han Sofrası,Kebap/Türk Mutfağı,Kültür Mah. Sağlık 2 Sok. No:52/B Kızılay Çankaya ANKARA,03124343096,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Urfalı Ciğerci Müslüm,Kebap/Türk Mutfağı,Cumhuriyet Mah. Bayındır Sok. No:9/A Meşrutiyet Çankaya ANKARA,03124332525,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Urfalı Kebap,Kebap/Türk Mutfağı,Cumhuriyet Mah. Sakarya Cad. No:7/A Kızılay Kızılay Çankaya ANKARA,03124311657,http://ws.ticket.com.tr/iphone/images/icons/ST310.png
Ünal Kuruyemiş Alacaatlı,Market Ürünleri,Prof. Dr. Ahmet Taner Kışlalı Mah. Alacaatlı Cad No: 30/4 Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Ünal Kuruyemiş Balgat,Market Ürünleri,BALGAT MAH. ZİYABEY CAD. NO:47/A Balgat Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Ünal Kuruyemiş Balgat-3,Market Ürünleri,OĞUZLAR MAH. CEYHUN ATIF KANSU SOK. NO:52/B Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
Ünal Kuruyemiş Beysukent,Market Ürünleri,MUTLUKENT MAH. 2015 CAD. NO:4/12 Çankaya Çankaya ANKARA,03126040882,http://ws.ticket.com.tr/iphone/images/icons/ST399.png
